date,VIXCLS,DX-Y.NYB,TMSL10Y,SP500,OIL,GOLD,EURUSD,PBOC_FIXING,USDCNH,CYB_ETF
2025-09-17,15.720000267028809,96.87000274658205,4.076000213623047,6600.35009765625,64.05000305175781,3681.800048828125,1.1826341152191162,7.103300094604492,,
2025-09-18,15.699999809265137,97.3499984741211,4.104000091552734,6631.9599609375,63.56999969482422,3643.699951171875,1.1791062355041504,7.1128997802734375,,
2025-09-19,15.449999809265137,97.63999938964844,4.138999938964844,6664.35986328125,62.68000030517578,3671.5,,,,
2025-09-21,,,,,,,1.173695087432861,7.1128997802734375,,
2025-09-22,16.100000381469727,97.33000183105467,4.14300012588501,6693.75,62.63999938964844,3740.699951171875,1.1801080703735352,7.113999843597412,,
2025-09-23,16.639999389648438,97.26000213623048,4.119999885559082,6656.919921875,63.40999984741211,3780.60009765625,1.181446552276611,7.111599922180176,,
2025-09-24,16.18000030517578,97.87000274658205,4.146999835968018,6637.97021484375,64.98999786376953,3732.10009765625,1.1744670867919922,7.131499767303467,,
2025-09-25,16.739999771118164,98.5500030517578,4.171999931335449,6604.72021484375,64.9800033569336,3736.89990234375,1.166275978088379,7.133800029754639,,
2025-09-26,15.289999961853027,98.1500015258789,4.186999797821045,6643.7001953125,65.72000122070312,3775.300048828125,,,,
2025-09-28,,,,,,,1.170823097229004,7.132800102233887,,
2025-09-29,16.1200008392334,97.91000366210938,4.140999794006348,6661.2099609375,63.45000076293945,3820.89990234375,1.1731443405151367,7.119400024414063,,
2025-09-30,16.280000686645508,97.7699966430664,4.1479997634887695,6688.4599609375,62.369998931884766,3840.800048828125,1.1735849380493164,7.11899995803833,,
2025-10-01,16.290000915527344,97.70999908447266,4.105999946594238,6711.2001953125,61.77999877929688,3867.5,1.1734058856964111,7.11899995803833,,
2025-10-02,16.6299991607666,97.8499984741211,4.0879998207092285,6715.35009765625,60.47999954223633,3839.699951171875,1.1725116968154907,7.11899995803833,,
2025-10-03,16.649999618530273,97.72000122070312,4.11899995803833,6715.7900390625,60.880001068115234,3880.800048828125,,,,
2025-10-05,,,,,,,1.171248197555542,7.11899995803833,,
2025-10-06,16.3700008392334,98.11000061035156,4.162000179290772,6740.27978515625,61.68999862670898,3948.5,1.171028733253479,7.11899995803833,,
2025-10-07,17.239999771118164,98.58000183105467,4.126999855041504,6714.58984375,61.72999954223633,3976.60009765625,1.1654603481292725,7.11899995803833,,
2025-10-08,16.299999237060547,98.8499984741211,4.129000186920166,6753.72021484375,62.54999923706055,4043.300048828125,1.1631964445114136,7.118500232696533,,
2025-10-09,16.43000030517578,99.54000091552734,4.1479997634887695,6735.10986328125,61.5099983215332,3946.300048828125,1.156644344329834,7.127500057220459,,
2025-10-10,21.65999984741211,98.9800033569336,4.051000118255615,6552.509765625,58.900001525878906,3975.89990234375,,,,
2025-10-12,,,,,,,1.160240888595581,7.099999904632568,,
2025-10-13,19.030000686645508,99.2699966430664,4.051000118255615,6654.72021484375,59.4900016784668,4108.60009765625,1.1566845178604126,7.099999904632568,,
2025-10-14,20.809999465942383,99.0500030517578,4.021999835968018,6644.31005859375,58.70000076293945,4138.7001953125,1.1602274179458618,7.138400077819824,,
2025-10-15,20.63999938964844,98.79000091552734,4.046000003814697,6671.06005859375,58.27000045776367,4176.89990234375,1.1646324396133425,7.126200199127197,,
2025-10-16,25.309999465942383,98.38999938964844,3.9760000705718994,6629.06982421875,57.459999084472656,4280.2001953125,1.1699601411819458,7.123000144958496,,
2025-10-17,20.780000686645508,98.43000030517578,4.006999969482422,6664.009765625,57.540000915527344,4189.89990234375,,,,
2025-10-19,,,,,,,1.165745735168457,7.126399993896484,,
2025-10-20,18.229999542236328,98.58999633789062,3.986000061035156,6735.1298828125,57.52000045776367,4336.39990234375,1.164442539215088,7.119500160217285,,
2025-10-21,17.8700008392334,98.93000030517578,3.963000059127808,6735.35009765625,57.81999969482422,4087.699951171875,1.160038948059082,7.121799945831299,,
2025-10-22,18.600000381469727,98.9000015258789,3.953000068664551,6699.39990234375,58.5,4044.39990234375,1.1608469486236572,7.125699996948242,,
2025-10-23,17.299999237060547,98.94000244140624,3.990999937057495,6738.43994140625,61.790000915527344,4125.5,1.1618045568466189,7.125699996948242,,
2025-10-24,16.3700008392334,98.9499969482422,3.996999979019165,6791.68994140625,61.5,4118.39990234375,,,,
2025-10-26,,,,,,,,,,
2025-10-27,15.789999961853027,98.77999877929688,3.996999979019165,6875.16015625,61.310001373291016,4001.89990234375,1.1631693840026855,7.121099948883057,,
2025-10-28,16.420000076293945,98.69000244140624,3.983000040054321,6890.89013671875,60.150001525878906,3966.199951171875,1.165175199508667,7.110199928283691,,
2025-10-29,16.920000076293945,99.22000122070312,4.058000087738037,6890.58984375,60.47999954223633,3983.699951171875,1.1657865047454834,7.098800182342529,,
2025-10-30,16.90999984741211,99.52999877929688,4.0929999351501465,6822.33984375,60.56999969482422,4001.300048828125,1.1603351831436155,7.098999977111816,,
2025-10-31,17.440000534057617,99.8000030517578,4.10099983215332,6840.2001953125,60.97999954223633,3982.199951171875,1.157246708869934,7.109799861907959,,
2025-11-02,,,,,,,,,,
2025-11-03,17.170000076293945,99.87000274658205,4.105999946594238,6851.97021484375,61.04999923706055,4000.300048828125,1.152804255485535,7.116899967193604,,
2025-11-04,19.0,100.22000122070312,4.089000225067139,6771.5498046875,60.560001373291016,3947.699951171875,1.1519144773483276,7.171800136566162,,
2025-11-05,18.010000228881836,100.1999969482422,4.1570000648498535,6796.2900390625,59.59999847412109,3980.300048828125,1.1485539674758911,7.129499912261963,,
2025-11-06,19.5,99.7300033569336,4.0929999351501465,6720.31982421875,59.43000030517578,3979.89990234375,1.1496764421463013,7.125999927520752,,
2025-11-07,19.07999992370605,99.5999984741211,4.0929999351501465,6728.7998046875,59.75,3999.39990234375,1.1549211740493774,7.118599891662598,,
2025-11-09,,,,,,,,,,
2025-11-10,17.600000381469727,99.62000274658205,4.110000133514404,6832.43017578125,60.130001068115234,4111.7998046875,1.1543878316879272,7.118599891662598,,
2025-11-11,17.280000686645508,99.45999908447266,4.119999885559082,6846.60986328125,61.040000915527344,4106.7998046875,1.1557220220565796,7.11929988861084,,
2025-11-12,17.510000228881836,99.4800033569336,4.065000057220459,6850.919921875,58.4900016784668,4204.39990234375,1.1587486267089844,7.11929988861084,,
2025-11-13,20.0,99.18000030517578,4.111999988555908,6737.490234375,58.68999862670898,4186.89990234375,1.159218668937683,7.11929988861084,,
2025-11-14,19.82999992370605,99.2699966430664,4.1479997634887695,6734.10986328125,60.09000015258789,4087.60009765625,1.1631964445114136,7.111999988555908,,
2025-11-16,,,,,,,,,,
2025-11-17,22.3799991607666,99.58999633789062,4.132999897003174,6672.41015625,59.90999984741211,4068.300048828125,1.161534547805786,7.099199771881104,,
2025-11-18,24.690000534057617,99.5500030517578,4.123000144958496,6617.31982421875,60.7400016784668,4061.300048828125,1.159057378768921,7.107500076293945,,
2025-11-19,23.65999984741211,100.2300033569336,4.132999897003174,6642.16015625,59.43999862670898,4077.699951171875,1.1581177711486816,7.107500076293945,,
2025-11-20,26.420000076293945,100.16000366210938,4.105999946594238,6538.759765625,59.13999938964844,4056.5,1.154068112373352,7.107500076293945,,
2025-11-21,23.43000030517578,100.18000030517578,4.063000202178955,6602.990234375,58.060001373291016,4076.699951171875,1.1534557342529297,7.107500076293945,,
2025-11-23,,,,,,,,,,
2025-11-24,20.520000457763672,100.13999938964844,4.038000106811523,6705.1201171875,58.84000015258789,4091.89990234375,1.1507612466812134,7.106599807739258,,
2025-11-25,18.559999465942383,99.66000366210938,4.001999855041504,6765.8798828125,57.95000076293945,4139.2001953125,1.1520073413848877,7.102200031280518,,
2025-11-26,17.190000534057617,99.5999984741211,3.997999906539917,6812.60986328125,58.650001525878906,4165.2001953125,1.156483769416809,7.084499835968018,,
2025-11-27,,,,,,,1.1602139472961426,7.075799942016602,,
2025-11-28,16.350000381469727,99.45999908447266,4.017000198364258,6849.08984375,58.54999923706055,4218.2998046875,1.1599851846694946,7.075799942016602,,
2025-11-30,,,,,,,,,,
2025-12-01,17.239999771118164,99.41000366210938,4.0960001945495605,6812.6298828125,59.31999969482422,4239.2998046875,1.1601465940475464,7.075099945068359,,
2025-12-02,16.59000015258789,99.36000061035156,4.085999965667725,6829.3701171875,58.63999938964844,4186.60009765625,1.1607661247253418,7.071700096130371,,
2025-12-03,16.079999923706055,98.8499984741211,4.057000160217285,6849.72021484375,58.95000076293945,4199.2998046875,1.1627906560897827,7.070000171661377,,
2025-12-04,15.779999732971191,98.98999786376952,4.107999801635742,6857.1201171875,59.66999816894531,4211.7998046875,1.1666841506958008,7.063600063323975,,
2025-12-05,15.40999984741211,98.98999786376952,4.138999938964844,6870.39990234375,60.08000183105469,4212.89990234375,1.1642799377441406,7.071400165557861,,
2025-12-07,,,,,,,,,,
